"","moduleLabel","moduleColor","ensembl_id_TH","ensembl_id","entrez"
"PCDHB17P",0,"grey","ENSG00000255622.3","ENSG00000255622",NA
"PCDHB18P",0,"grey","ENSG00000146001.5","ENSG00000146001",54660
"PCDHB19P",0,"grey","ENSG00000262096.2","ENSG00000262096",NA
"PCDHB2",0,"grey","ENSG00000112852.6","ENSG00000112852",56133
"PCDHB3",0,"grey","ENSG00000113205.4","ENSG00000113205",56132
"PCDHB4",0,"grey","ENSG00000081818.3","ENSG00000081818",56131
"PCDHB5",0,"grey","ENSG00000113209.8","ENSG00000113209",26167
"PCDHB6",0,"grey","ENSG00000113211.5","ENSG00000113211",56130
"PCDHB7",0,"grey","ENSG00000113212.6","ENSG00000113212",56129
"PCDHB8",0,"grey","ENSG00000120322.3","ENSG00000120322",56128
"PCDHB9",0,"grey","ENSG00000177839.6","ENSG00000177839",56127
"PCDHGA1",0,"grey","ENSG00000204956.5","ENSG00000204956",56114
"PCDHGA10",0,"grey","ENSG00000253846.2","ENSG00000253846",56106
"PCDHGA11",0,"grey","ENSG00000253873.5","ENSG00000253873",56105
"PCDHGA12",0,"grey","ENSG00000253159.2","ENSG00000253159",26025
"PCDHGA2",0,"grey","ENSG00000081853.14","ENSG00000081853",56113
"PCDHGA3",0,"grey","ENSG00000254245.2","ENSG00000254245",56112
"PCDHGA4",0,"grey","ENSG00000262576.2","ENSG00000262576",56111
"PCDHGA5",0,"grey","ENSG00000253485.2","ENSG00000253485",56110
"PCDHGA6",0,"grey","ENSG00000253731.2","ENSG00000253731",56109
"PCDHGA7",0,"grey","ENSG00000253537.2","ENSG00000253537",56108
"PCDHGA8",0,"grey","ENSG00000253767.2","ENSG00000253767",9708
"PCDHGA9",0,"grey","ENSG00000261934.2","ENSG00000261934",56107
"PCDHGB1",0,"grey","ENSG00000254221.2","ENSG00000254221",56104
"PCDHGB2",0,"grey","ENSG00000253910.2","ENSG00000253910",56103
"PCDHGB3",6,"red","ENSG00000262209.2","ENSG00000262209",56102
"PCDHGB4",0,"grey","ENSG00000253953.2","ENSG00000253953",8641
"PCDHGB5",0,"grey","ENSG00000276547.1","ENSG00000276547",56101
"PCDHGB6",0,"grey","ENSG00000253305.2","ENSG00000253305",56100
"PCDHGB7",0,"grey","ENSG00000254122.2","ENSG00000254122",56099
"PCDHGB8P",0,"grey","ENSG00000248449.2","ENSG00000248449",56120
"PCDHGC3",0,"grey","ENSG00000240184.6","ENSG00000240184",5098
"PCDHGC4",0,"grey","ENSG00000242419.5","ENSG00000242419",56098
"PCDHGC5",0,"grey","ENSG00000240764.3","ENSG00000240764",56097
"PCED1A",0,"grey","ENSG00000132635.16","ENSG00000132635",64773
"PCED1B",0,"grey","ENSG00000179715.12","ENSG00000179715",91523
"PCED1B-AS1",0,"grey","ENSG00000247774.6","ENSG00000247774",100233209
"PCF11",6,"red","ENSG00000165494.10","ENSG00000165494",51585
"PCGF1",0,"grey","ENSG00000115289.12","ENSG00000115289",84759
"PCGF2",0,"grey","ENSG00000277258.4","ENSG00000277258",7703
"PCGF3",0,"grey","ENSG00000185619.17","ENSG00000185619",10336
"PCGF5",0,"grey","ENSG00000180628.14","ENSG00000180628",84333
"PCGF6",6,"red","ENSG00000156374.14","ENSG00000156374",84108
"PCID2",0,"grey","ENSG00000126226.21","ENSG00000126226",55795
"PCIF1",0,"grey","ENSG00000100982.11","ENSG00000100982",63935
"PCK1",0,"grey","ENSG00000124253.10","ENSG00000124253",5105
"PCK2",0,"grey","ENSG00000100889.11","ENSG00000100889",5106
"PCLO",0,"grey","ENSG00000186472.19","ENSG00000186472",27445
"PCM1",0,"grey","ENSG00000078674.17","ENSG00000078674",5108
"PCMT1",0,"grey","ENSG00000120265.16","ENSG00000120265",5110
"PCMTD1",17,"grey60","ENSG00000168300.13","ENSG00000168300",115294
"PCMTD2",6,"red","ENSG00000203880.11","ENSG00000203880",55251
"PCNA",4,"yellow","ENSG00000132646.10","ENSG00000132646",5111
"PCNP",17,"grey60","ENSG00000081154.11","ENSG00000081154",57092
"PCNT",0,"grey","ENSG00000160299.16","ENSG00000160299",5116
"PCNX",7,"black","ENSG00000100731.15","ENSG00000100731",22990
"PCNXL2",0,"grey","ENSG00000135749.18","ENSG00000135749",80003
"PCNXL3",0,"grey","ENSG00000197136.4","ENSG00000197136",399909
"PCNXL4",6,"red","ENSG00000126773.12","ENSG00000126773",64430
"PCOLCE",0,"grey","ENSG00000106333.12","ENSG00000106333",5118
"PCOLCE-AS1",0,"grey","ENSG00000224729.5","ENSG00000224729",100129845
"PCOLCE2",0,"grey","ENSG00000163710.7","ENSG00000163710",26577
"PCP2",0,"grey","ENSG00000174788.9","ENSG00000174788",126006
"PCP4",0,"grey","ENSG00000183036.10","ENSG00000183036",5121
"PCP4L1",0,"grey","ENSG00000248485.1","ENSG00000248485",654790
"PCSK1",0,"grey","ENSG00000175426.10","ENSG00000175426",5122
"PCSK1N",0,"grey","ENSG00000102109.8","ENSG00000102109",27344
"PCSK2",0,"grey","ENSG00000125851.9","ENSG00000125851",5126
"PCSK4",0,"grey","ENSG00000115257.15","ENSG00000115257",54760
"PCSK5",0,"grey","ENSG00000099139.13","ENSG00000099139",5125
"PCSK6",0,"grey","ENSG00000140479.16","ENSG00000140479",5046
"PCSK7",0,"grey","ENSG00000160613.12","ENSG00000160613",9159
"PCSK9",0,"grey","ENSG00000169174.10","ENSG00000169174",255738
"PCTP",0,"grey","ENSG00000141179.13","ENSG00000141179",58488
"PCYOX1",7,"black","ENSG00000116005.11","ENSG00000116005",51449
"PCYOX1L",0,"grey","ENSG00000145882.10","ENSG00000145882",78991
"PCYT1A",7,"black","ENSG00000161217.11","ENSG00000161217",5130
"PCYT1B",0,"grey","ENSG00000102230.13","ENSG00000102230",9468
"PCYT2",0,"grey","ENSG00000185813.10","ENSG00000185813",5833
"PDAP1",0,"grey","ENSG00000106244.12","ENSG00000106244",11333
"PDC",0,"grey","ENSG00000116703.13","ENSG00000116703",5132
"PDCD1",0,"grey","ENSG00000188389.10","ENSG00000188389",5133
"PDCD10",0,"grey","ENSG00000114209.14","ENSG00000114209",11235
"PDCD11",0,"grey","ENSG00000148843.13","ENSG00000148843",22984
"PDCD1LG2",3,"brown","ENSG00000197646.7","ENSG00000197646",80380
"PDCD2",0,"grey","ENSG00000071994.10","ENSG00000071994",5134
"PDCD2L",0,"grey","ENSG00000126249.7","ENSG00000126249",84306
"PDCD4",0,"grey","ENSG00000150593.15","ENSG00000150593",27250
"PDCD4-AS1",0,"grey","ENSG00000203497.2","ENSG00000203497",NA
"PDCD5",0,"grey","ENSG00000105185.11","ENSG00000105185",9141
"PDCD6",0,"grey","ENSG00000249915.7","ENSG00000249915",10016
"PDCD6IP",7,"black","ENSG00000170248.13","ENSG00000170248",10015
"PDCD6IPP2",0,"grey","ENSG00000261377.5","ENSG00000261377",NA
"PDCD7",6,"red","ENSG00000090470.14","ENSG00000090470",10081
"PDCL",17,"grey60","ENSG00000136940.13","ENSG00000136940",5082
"PDCL3",0,"grey","ENSG00000115539.13","ENSG00000115539",79031
"PDCL3P4",0,"grey","ENSG00000244119.1","ENSG00000244119",NA
"PDDC1",0,"grey","ENSG00000177225.16","ENSG00000177225",347862
"PDE10A",0,"grey","ENSG00000112541.13","ENSG00000112541",10846
"PDE11A",0,"grey","ENSG00000128655.16","ENSG00000128655",50940
"PDE12",17,"grey60","ENSG00000174840.8","ENSG00000174840",201626
"PDE1A",0,"grey","ENSG00000115252.18","ENSG00000115252",5136
"PDE1B",0,"grey","ENSG00000123360.11","ENSG00000123360",5153
"PDE1C",0,"grey","ENSG00000154678.16","ENSG00000154678",5137
"PDE2A",0,"grey","ENSG00000186642.15","ENSG00000186642",5138
"PDE3A",0,"grey","ENSG00000172572.6","ENSG00000172572",5139
"PDE3B",0,"grey","ENSG00000152270.8","ENSG00000152270",5140
"PDE4A",0,"grey","ENSG00000065989.15","ENSG00000065989",5141
"PDE4B",0,"grey","ENSG00000184588.17","ENSG00000184588",5142
"PDE4C",0,"grey","ENSG00000105650.21","ENSG00000105650",5143
"PDE4D",0,"grey","ENSG00000113448.16","ENSG00000113448",5144
"PDE4DIP",0,"grey","ENSG00000178104.19","ENSG00000178104",9659
"PDE5A",0,"grey","ENSG00000138735.15","ENSG00000138735",8654
"PDE6A",0,"grey","ENSG00000132915.10","ENSG00000132915",5145
"PDE6B",0,"grey","ENSG00000133256.12","ENSG00000133256",5158
"PDE6C",0,"grey","ENSG00000095464.9","ENSG00000095464",5146
"PDE6D",0,"grey","ENSG00000156973.13","ENSG00000156973",5147
"PDE6G",0,"grey","ENSG00000185527.11","ENSG00000185527",5148
"PDE7A",0,"grey","ENSG00000205268.10","ENSG00000205268",5150
"PDE7B",0,"grey","ENSG00000171408.13","ENSG00000171408",27115
"PDE8A",0,"grey","ENSG00000073417.14","ENSG00000073417",5151
"PDE8B",0,"grey","ENSG00000113231.13","ENSG00000113231",8622
"PDE9A",0,"grey","ENSG00000160191.17","ENSG00000160191",5152
"PDF",0,"grey","ENSG00000258429.1","ENSG00000258429",64146
"PDGFA",0,"grey","ENSG00000197461.13","ENSG00000197461",5154
"PDGFB",0,"grey","ENSG00000100311.16","ENSG00000100311",5155
"PDGFC",0,"grey","ENSG00000145431.10","ENSG00000145431",56034
"PDGFD",0,"grey","ENSG00000170962.12","ENSG00000170962",80310
"PDGFRA",0,"grey","ENSG00000134853.11","ENSG00000134853",5156
"PDGFRB",0,"grey","ENSG00000113721.13","ENSG00000113721",5159
"PDGFRL",0,"grey","ENSG00000104213.12","ENSG00000104213",5157
"PDHA1",0,"grey","ENSG00000131828.13","ENSG00000131828",5160
"PDHB",0,"grey","ENSG00000168291.12","ENSG00000168291",5162
"PDHX",0,"grey","ENSG00000110435.11","ENSG00000110435",8050
"PDIA2",0,"grey","ENSG00000185615.15","ENSG00000185615",64714
"PDIA3",0,"grey","ENSG00000167004.12","ENSG00000167004",2923
"PDIA3P1",0,"grey","ENSG00000180867.10","ENSG00000180867",NA
"PDIA4",0,"grey","ENSG00000155660.10","ENSG00000155660",9601
"PDIA5",0,"grey","ENSG00000065485.17","ENSG00000065485",10954
"PDIA6",0,"grey","ENSG00000143870.12","ENSG00000143870",10130
"PDIK1L",6,"red","ENSG00000175087.9","ENSG00000175087",149420
"PDK1",0,"grey","ENSG00000152256.13","ENSG00000152256",5163
"PDK2",0,"grey","ENSG00000005882.11","ENSG00000005882",5164
"PDK3",0,"grey","ENSG00000067992.12","ENSG00000067992",5165
"PDK4",0,"grey","ENSG00000004799.7","ENSG00000004799",5166
"PDLIM1",0,"grey","ENSG00000107438.8","ENSG00000107438",9124
"PDLIM2",0,"grey","ENSG00000120913.23","ENSG00000120913",64236
"PDLIM3",0,"grey","ENSG00000154553.13","ENSG00000154553",27295
"PDLIM4",0,"grey","ENSG00000131435.12","ENSG00000131435",8572
"PDLIM5",0,"grey","ENSG00000163110.14","ENSG00000163110",10611
"PDLIM7",0,"grey","ENSG00000196923.13","ENSG00000196923",9260
"PDP1",17,"grey60","ENSG00000164951.15","ENSG00000164951",54704
"PDP2",6,"red","ENSG00000172840.6","ENSG00000172840",57546
"PDPK1",17,"grey60","ENSG00000140992.18","ENSG00000140992",5170
"PDPN",0,"grey","ENSG00000162493.16","ENSG00000162493",10630
"PDPR",0,"grey","ENSG00000090857.13","ENSG00000090857",55066
"PDRG1",0,"grey","ENSG00000088356.5","ENSG00000088356",81572
"PDS5A",6,"red","ENSG00000121892.14","ENSG00000121892",23244
"PDS5B",0,"grey","ENSG00000083642.18","ENSG00000083642",23047
"PDSS1",0,"grey","ENSG00000148459.15","ENSG00000148459",23590
"PDSS2",0,"grey","ENSG00000164494.11","ENSG00000164494",57107
"PDXDC1",7,"black","ENSG00000179889.18","ENSG00000179889",23042
"PDXDC2P",0,"grey","ENSG00000196696.12","ENSG00000196696",283970
"PDXK",0,"grey","ENSG00000160209.18","ENSG00000160209",8566
"PDXP",0,"grey","ENSG00000241360.1","ENSG00000241360",57026
"PDYN",0,"grey","ENSG00000101327.8","ENSG00000101327",5173
"PDZD11",0,"grey","ENSG00000120509.10","ENSG00000120509",51248
"PDZD2",0,"grey","ENSG00000133401.15","ENSG00000133401",23037
"PDZD3",0,"grey","ENSG00000172367.15","ENSG00000172367",79849
"PDZD4",0,"grey","ENSG00000067840.12","ENSG00000067840",57595
"PDZD7",0,"grey","ENSG00000186862.17","ENSG00000186862",79955
"PDZD8",17,"grey60","ENSG00000165650.11","ENSG00000165650",118987
"PDZD9",0,"grey","ENSG00000155714.13","ENSG00000155714",255762
"PDZK1",0,"grey","ENSG00000174827.13","ENSG00000174827",5174
"PDZK1IP1",0,"grey","ENSG00000162366.7","ENSG00000162366",10158
"PDZRN3",0,"grey","ENSG00000121440.14","ENSG00000121440",23024
"PDZRN4",0,"grey","ENSG00000165966.14","ENSG00000165966",29951
"PEA15",0,"grey","ENSG00000162734.12","ENSG00000162734",8682
"PEAK1",14,"cyan","ENSG00000173517.10","ENSG00000173517",79834
"PEAR1",0,"grey","ENSG00000187800.13","ENSG00000187800",375033
"PEBP1",0,"grey","ENSG00000089220.4","ENSG00000089220",5037
"PEBP4",0,"grey","ENSG00000134020.7","ENSG00000134020",157310
"PECAM1",22,"darkgreen","ENSG00000261371.5","ENSG00000261371",5175
"PECR",0,"grey","ENSG00000115425.13","ENSG00000115425",55825
"PEF1",0,"grey","ENSG00000162517.12","ENSG00000162517",553115
"PEG10",0,"grey","ENSG00000242265.5","ENSG00000242265",23089
"PEG3",0,"grey","ENSG00000198300.12","ENSG00000198300",5178
"PELI1",0,"grey","ENSG00000197329.11","ENSG00000197329",57162
"PELI2",0,"grey","ENSG00000139946.9","ENSG00000139946",57161
"PELI3",0,"grey","ENSG00000174516.14","ENSG00000174516",246330
"PELO",0,"grey","ENSG00000152684.10","ENSG00000152684",53918
"PELP1",0,"grey","ENSG00000141456.14","ENSG00000141456",27043
"PEMT",0,"grey","ENSG00000133027.17","ENSG00000133027",10400
"PENK",0,"grey","ENSG00000181195.10","ENSG00000181195",5179
"PEPD",0,"grey","ENSG00000124299.13","ENSG00000124299",5184
"PER1",0,"grey","ENSG00000179094.13","ENSG00000179094",5187
"PER2",0,"grey","ENSG00000132326.11","ENSG00000132326",8864
"PER3",0,"grey","ENSG00000049246.14","ENSG00000049246",8863
"PERM1",0,"grey","ENSG00000187642.9","ENSG00000187642",84808
"PERP",0,"grey","ENSG00000112378.11","ENSG00000112378",64065
"PES1",0,"grey","ENSG00000100029.17","ENSG00000100029",23481
"PET100",0,"grey","ENSG00000229833.9","ENSG00000229833",100131801
"PET117",0,"grey","ENSG00000232838.3","ENSG00000232838",100303755
"PEX1",6,"red","ENSG00000127980.15","ENSG00000127980",5189
"PEX10",0,"grey","ENSG00000157911.9","ENSG00000157911",5192
"PEX11A",0,"grey","ENSG00000166821.8","ENSG00000166821",8800
"PEX11B",0,"grey","ENSG00000131779.10","ENSG00000131779",8799
"PEX11G",0,"grey","ENSG00000104883.7","ENSG00000104883",92960
"PEX12",17,"grey60","ENSG00000108733.9","ENSG00000108733",5193
"PEX13",6,"red","ENSG00000162928.8","ENSG00000162928",5194
"PEX14",0,"grey","ENSG00000142655.12","ENSG00000142655",5195
"PEX16",0,"grey","ENSG00000121680.15","ENSG00000121680",9409
"PEX19",7,"black","ENSG00000162735.18","ENSG00000162735",5824
"PEX2",0,"grey","ENSG00000164751.14","ENSG00000164751",5828
"PEX26",0,"grey","ENSG00000215193.12","ENSG00000215193",55670
"PEX3",0,"grey","ENSG00000034693.14","ENSG00000034693",8504
"PEX5",6,"red","ENSG00000139197.10","ENSG00000139197",5830
"PEX5L",0,"grey","ENSG00000114757.18","ENSG00000114757",51555
"PEX6",0,"grey","ENSG00000124587.13","ENSG00000124587",5190
"PEX7",0,"grey","ENSG00000112357.12","ENSG00000112357",5191
"PF4",0,"grey","ENSG00000163737.3","ENSG00000163737",5196
"PFAS",0,"grey","ENSG00000178921.13","ENSG00000178921",5198
"PFDN1",0,"grey","ENSG00000113068.9","ENSG00000113068",5201
"PFDN2",0,"grey","ENSG00000143256.4","ENSG00000143256",5202
"PFDN4",0,"grey","ENSG00000101132.9","ENSG00000101132",5203
"PFDN5",0,"grey","ENSG00000123349.13","ENSG00000123349",5204
"PFDN6",0,"grey","ENSG00000204220.9","ENSG00000204220",10471
"PFKFB1",0,"grey","ENSG00000158571.10","ENSG00000158571",5207
"PFKFB2",0,"grey","ENSG00000123836.14","ENSG00000123836",5208
"PFKFB3",0,"grey","ENSG00000170525.18","ENSG00000170525",5209
"PFKFB4",0,"grey","ENSG00000114268.11","ENSG00000114268",5210
"PFKL",0,"grey","ENSG00000141959.16","ENSG00000141959",5211
"PFKM",0,"grey","ENSG00000152556.15","ENSG00000152556",5213
"PFKP",0,"grey","ENSG00000067057.16","ENSG00000067057",5214
"PFN1",0,"grey","ENSG00000108518.7","ENSG00000108518",5216
"PFN1P2",6,"red","ENSG00000270392.2","ENSG00000270392",767846
"PFN2",0,"grey","ENSG00000070087.13","ENSG00000070087",5217
"PFN4",0,"grey","ENSG00000176732.6","ENSG00000176732",375189
"PGA3",0,"grey","ENSG00000229859.8","ENSG00000229859",643834
"PGA4",0,"grey","ENSG00000229183.8","ENSG00000229183",643847
"PGA5",0,"grey","ENSG00000256713.7","ENSG00000256713",5222
"PGAM1",0,"grey","ENSG00000171314.8","ENSG00000171314",5223
"PGAM1P5",0,"grey","ENSG00000257150.3","ENSG00000257150",100132594
"PGAM2",0,"grey","ENSG00000164708.5","ENSG00000164708",5224
"PGAM4",0,"grey","ENSG00000226784.2","ENSG00000226784",441531
"PGAM5",4,"yellow","ENSG00000247077.6","ENSG00000247077",192111
"PGAP1",0,"grey","ENSG00000197121.14","ENSG00000197121",80055
"PGAP2",0,"grey","ENSG00000148985.19","ENSG00000148985",27315
"PGAP3",0,"grey","ENSG00000161395.12","ENSG00000161395",93210
"PGBD1",18,"lightgreen","ENSG00000137338.5","ENSG00000137338",84547
"PGBD2",6,"red","ENSG00000185220.11","ENSG00000185220",267002
"PGBD3",0,"grey","ENSG00000243251.5","ENSG00000243251",NA
"PGBD4",0,"grey","ENSG00000182405.5","ENSG00000182405",161779
"PGBD5",0,"grey","ENSG00000177614.9","ENSG00000177614",79605
"PGC",0,"grey","ENSG00000096088.16","ENSG00000096088",5225
"PGD",0,"grey","ENSG00000142657.20","ENSG00000142657",5226
"PGF",0,"grey","ENSG00000119630.13","ENSG00000119630",5228
"PGGT1B",17,"grey60","ENSG00000164219.9","ENSG00000164219",5229
"PGK1",0,"grey","ENSG00000102144.13","ENSG00000102144",5230
"PGLS",0,"grey","ENSG00000130313.6","ENSG00000130313",25796
"PGLYRP1",0,"grey","ENSG00000008438.4","ENSG00000008438",8993
"PGLYRP2",0,"grey","ENSG00000161031.12","ENSG00000161031",114770
"PGM1",0,"grey","ENSG00000079739.15","ENSG00000079739",5236
"PGM2",0,"grey","ENSG00000169299.13","ENSG00000169299",55276
"PGM2L1",0,"grey","ENSG00000165434.7","ENSG00000165434",283209
"PGM3",0,"grey","ENSG00000013375.15","ENSG00000013375",5238
"PGM5",0,"grey","ENSG00000154330.12","ENSG00000154330",5239
"PGM5-AS1",0,"grey","ENSG00000224958.5","ENSG00000224958",572558
"PGM5P2",0,"grey","ENSG00000277778.1","ENSG00000277778",595135
"PGM5P3-AS1",0,"grey","ENSG00000277631.4","ENSG00000277631",101929127
"PGM5P4-AS1",0,"grey","ENSG00000231943.7","ENSG00000231943",103344932
"PGP",0,"grey","ENSG00000184207.8","ENSG00000184207",283871
"PGPEP1",0,"grey","ENSG00000130517.13","ENSG00000130517",54858
"PGPEP1L",0,"grey","ENSG00000183571.9","ENSG00000183571",145814
"PGR",0,"grey","ENSG00000082175.14","ENSG00000082175",5241
"PGRMC1",0,"grey","ENSG00000101856.9","ENSG00000101856",10857
"PGRMC2",6,"red","ENSG00000164040.16","ENSG00000164040",10424
"PGS1",0,"grey","ENSG00000087157.18","ENSG00000087157",9489
"PHACTR1",0,"grey","ENSG00000112137.16","ENSG00000112137",221692
"PHACTR2",0,"grey","ENSG00000112419.14","ENSG00000112419",9749
"PHACTR3",0,"grey","ENSG00000087495.16","ENSG00000087495",116154
"PHACTR4",6,"red","ENSG00000204138.12","ENSG00000204138",65979
"PHAX",6,"red","ENSG00000164902.13","ENSG00000164902",51808
"PHB",0,"grey","ENSG00000167085.11","ENSG00000167085",5245
"PHB2",0,"grey","ENSG00000215021.8","ENSG00000215021",11331
"PHC1",0,"grey","ENSG00000111752.10","ENSG00000111752",1911
"PHC2",0,"grey","ENSG00000134686.16","ENSG00000134686",1912
"PHC3",17,"grey60","ENSG00000173889.15","ENSG00000173889",80012
"PHEX",0,"grey","ENSG00000102174.8","ENSG00000102174",5251
"PHEX-AS1",0,"grey","ENSG00000224204.1","ENSG00000224204",100873942
"PHF1",0,"grey","ENSG00000112511.17","ENSG00000112511",5252
"PHF10",6,"red","ENSG00000130024.14","ENSG00000130024",55274
"PHF11",0,"grey","ENSG00000136147.16","ENSG00000136147",51131
"PHF12",7,"black","ENSG00000109118.13","ENSG00000109118",57649
"PHF13",0,"grey","ENSG00000116273.5","ENSG00000116273",148479
"PHF14",0,"grey","ENSG00000106443.14","ENSG00000106443",9678
"PHF19",0,"grey","ENSG00000119403.13","ENSG00000119403",26147
"PHF2",0,"grey","ENSG00000197724.10","ENSG00000197724",5253
"PHF20",0,"grey","ENSG00000025293.15","ENSG00000025293",51230
"PHF20L1",6,"red","ENSG00000129292.20","ENSG00000129292",51105
"PHF21A",7,"black","ENSG00000135365.15","ENSG00000135365",51317
"PHF21B",0,"grey","ENSG00000056487.15","ENSG00000056487",112885
"PHF23",0,"grey","ENSG00000040633.12","ENSG00000040633",79142
"PHF24",0,"grey","ENSG00000122733.12","ENSG00000122733",23349
"PHF3",17,"grey60","ENSG00000118482.11","ENSG00000118482",23469
"PHF5A",0,"grey","ENSG00000100410.7","ENSG00000100410",84844
"PHF6",0,"grey","ENSG00000156531.16","ENSG00000156531",84295
"PHF7",0,"grey","ENSG00000010318.19","ENSG00000010318",51533
"PHF8",7,"black","ENSG00000172943.18","ENSG00000172943",23133
"PHGDH",0,"grey","ENSG00000092621.11","ENSG00000092621",26227
"PHIP",6,"red","ENSG00000146247.13","ENSG00000146247",55023
"PHKA1",0,"grey","ENSG00000067177.14","ENSG00000067177",5255
"PHKA2",0,"grey","ENSG00000044446.11","ENSG00000044446",5256
"PHKA2-AS1",0,"grey","ENSG00000237836.5","ENSG00000237836",NA
"PHKB",0,"grey","ENSG00000102893.15","ENSG00000102893",5257
"PHKG1",0,"grey","ENSG00000164776.9","ENSG00000164776",5260
"PHKG2",0,"grey","ENSG00000156873.15","ENSG00000156873",5261
"PHLDA1",0,"grey","ENSG00000139289.13","ENSG00000139289",22822
"PHLDA2",0,"grey","ENSG00000181649.5","ENSG00000181649",7262
"PHLDA3",0,"grey","ENSG00000174307.6","ENSG00000174307",23612
"PHLDB1",0,"grey","ENSG00000019144.16","ENSG00000019144",23187
"PHLDB2",0,"grey","ENSG00000144824.19","ENSG00000144824",90102
"PHLDB3",0,"grey","ENSG00000176531.10","ENSG00000176531",653583
"PHLPP1",0,"grey","ENSG00000081913.13","ENSG00000081913",23239
"PHLPP2",6,"red","ENSG00000040199.18","ENSG00000040199",23035
"PHOSPHO1",0,"grey","ENSG00000173868.11","ENSG00000173868",162466
"PHOSPHO2",6,"red","ENSG00000144362.11","ENSG00000144362",493911
"PHOX2A",0,"grey","ENSG00000165462.5","ENSG00000165462",401
"PHPT1",0,"grey","ENSG00000054148.17","ENSG00000054148",29085
"PHRF1",0,"grey","ENSG00000070047.11","ENSG00000070047",57661
"PHTF1",0,"grey","ENSG00000116793.15","ENSG00000116793",10745
"PHTF2",6,"red","ENSG00000006576.16","ENSG00000006576",57157
"PHYH",0,"grey","ENSG00000107537.13","ENSG00000107537",5264
"PHYHD1",0,"grey","ENSG00000175287.18","ENSG00000175287",254295
"PHYHIP",0,"grey","ENSG00000168490.13","ENSG00000168490",9796
"PHYHIPL",0,"grey","ENSG00000165443.11","ENSG00000165443",84457
"PHYKPL",0,"grey","ENSG00000175309.14","ENSG00000175309",85007
"PI15",0,"grey","ENSG00000137558.7","ENSG00000137558",51050
"PI16",0,"grey","ENSG00000164530.13","ENSG00000164530",221476
"PI3",0,"grey","ENSG00000124102.4","ENSG00000124102",5266
"PI4K2A",0,"grey","ENSG00000155252.13","ENSG00000155252",55361
"PI4K2B",0,"grey","ENSG00000038210.12","ENSG00000038210",55300
